,word,lemma,onset,offset,section,sentence_index
7758,un,un,338.63,338.82,5,782
7759,réverbère,réverbère,338.82,339.56,5,782
7760,et,et,339.71,339.84,5,782
7761,un,un,339.84,340.02,5,782
7762,allumeur,allumeur,340.02,340.49,5,782
7763,de,de,340.49,340.63,5,782
7764,réverbères,réverbères,340.63,341.4,5,782
7765,cependant,cependant,342.42,343.1,5,783
7766,il,il,343.24,343.41,5,783
7767,se,se,343.41,343.52,5,783
7768,dit,dit,343.52,343.76,5,783
7769,en,en,343.76,343.85,5,783
7770,lui,lui,343.85,344.0,5,783
7771,-même,même,344.0,344.42,5,783
7772,peut,peut,345.36,345.43,5,783
7773,-être,être,345.43,345.77,5,783
7774,bien,bien,345.77,346.06,5,783
7775,que,que,346.06,346.15,5,783
7776,cet,cet,346.15,346.43,5,783
7777,homme,homme,346.43,346.55,5,783
7778,est,est,346.55,346.68,5,783
7779,absurde,absurde,346.68,347.28,5,783
7780,cependant,cependant,347.8,348.43,5,784
7781,il,il,348.61,348.74,5,784
7782,est,est,348.74,348.84,5,784
7783,moins,moins,348.84,349.05,5,784
7784,absurde,absurde,349.12,349.57,5,784
7785,que,que,349.57,349.74,5,784
7786,le,le,349.74,349.86,5,784
7787,roi,roi,349.86,350.12,5,784
7788,que,que,350.57,350.67,5,784
7789,le,le,350.67,350.83,5,784
7790,vaniteux,vaniteux,350.83,351.43,5,784
7791,que,que,351.69,351.82,5,784
7792,le,le,351.82,351.91,5,784
7793,businessman,businessman,351.91,352.65,5,784
7794,et,et,352.83,352.89,5,784
7795,que,que,352.89,353.04,5,784
7796,le,le,353.04,353.14,5,784
7797,buveur,buveur,353.14,353.75,5,784
7798,au,à,354.33,354.395,5,785
7799,moins,moins,354.46,354.82,5,785
7800,son,son,354.87,355.06,5,785
7801,travail,travail,355.06,355.5,5,785
7802,a,a,355.5,355.54,5,785
7803,-t,t,355.54,355.64,5,785
7804,-il,il,355.64,355.72,5,785
7805,un,un,355.72,355.85,5,785
7806,sens,sens,355.85,356.39,5,785
7807,quand,quand,357.13,357.37,5,786
7808,il,il,357.37,357.47,5,786
7809,allume,allume,357.47,357.8,5,786
7810,son,son,357.8,357.95,5,786
7811,réverbère,réverbère,357.95,358.6,5,786
7812,c',c',358.95,359.09,5,786
7813,est,est,359.09,359.21,5,786
7814,comme,comme,359.21,359.53,5,786
7815,s',s',359.53,359.63,5,786
7816,il,il,359.63,359.75,5,786
7817,faisait,faisait,359.75,360.01,5,786
7818,naître,naître,360.01,360.34,5,786
7819,une,une,360.34,360.46,5,786
7820,étoile,étoile,360.46,360.82,5,786
7821,de,de,360.82,360.98,5,786
7822,plus,plus,360.98,361.49,5,786
7823,ou,ou,361.8,361.95,5,786
7824,une,une,361.95,362.08,5,786
7825,fleur,fleur,362.08,362.59,5,786
7826,quand,quand,363.48,363.62,5,787
7827,il,il,363.62,363.68,5,787
7828,éteint,éteint,363.68,364.11,5,787
7829,son,son,364.11,364.3,5,787
7830,réverbère,réverbère,364.3,365.01,5,787
7831,ça,ça,365.28,365.46,5,787
7832,endort,endort,365.46,365.83,5,787
7833,la,la,365.83,365.96,5,787
7834,fleur,fleur,365.96,366.37,5,787
7835,ou,ou,366.49,366.58,5,787
7836,l',l',366.58,366.64,5,787
7837,étoile,étoile,366.64,367.15,5,787
7838,c',c',368.04,368.16,5,788
7839,est,est,368.16,368.29,5,788
7840,une,une,368.29,368.43,5,788
7841,occupation,occupation,368.43,369.05,5,788
7842,très,très,369.05,369.37,5,788
7843,jolie,jolie,369.37,369.79,5,788
7844,c',c',370.09,370.21,5,789
7845,est,est,370.21,370.32,5,789
7846,véritablement,véritablement,370.32,371.15,5,789
7847,utile,utile,371.15,371.68,5,789
7848,puisque,puisque,371.87,372.19,5,789
7849,c',c',372.19,372.31,5,789
7850,est,est,372.31,372.36,5,789
7851,joli,joli,372.36,372.78,5,789
7852,lorsqu',lorsqu,374.15,374.52,5,790
7853,il,il,374.52,374.61,5,790
7854,aborda,aborda,374.61,375.02,5,790
7855,la,la,375.02,375.14,5,790
7856,planète,planète,375.14,375.7,5,790
7857,il,il,375.85,376.04,5,790
7858,salua,salua,376.04,376.49,5,790
7859,respectueusement,respectueusement,376.49,377.47,5,790
7860,l',l',377.47,377.52,5,790
7861,allumeur,allumeur,377.52,378.2,5,790
7862,bonjour,bonjour,378.87,379.41,5,791
7863,pourquoi,pourquoi,379.78,380.1,5,792
7864,viens,viens,380.1,380.26,5,792
7865,-tu,tu,380.26,380.39,5,792
7866,d',d',380.39,380.43,5,792
7867,éteindre,éteindre,380.43,380.85,5,792
7868,ton,ton,380.85,381.03,5,792
7869,réverbère,réverbère,381.03,381.73,5,792
7870,c',c',382.73,382.85,5,793
7871,est,est,382.85,382.9,5,793
7872,la,la,382.98,383.05,5,793
7873,consigne,consigne,383.05,384.08,5,793
7874,répondit,répondit,384.75,385.22,5,793
7875,l',l',385.22,385.27,5,793
7876,allumeur,allumeur,385.27,385.88,5,793
7877,bonjour,bonjour,386.65,387.6,5,794
7878,qu',qu',388.46,388.51,5,795
7879,est,est,388.51,388.62,5,795
7880,-ce,ce,388.62,388.72,5,795
7881,que,que,388.72,388.84,5,795
7882,la,la,388.84,388.97,5,795
7883,consigne,consigne,388.97,389.66,5,795
7884,c',c',390.54,390.68,5,796
7885,est,est,390.68,390.71,5,796
7886,d',d',390.84,390.88,5,796
7887,éteindre,éteindre,390.88,391.27,5,796
7888,mon,mon,391.35,391.43,5,796
7889,réverbère,réverbère,391.43,392.22,5,796
7890,bonsoir,bonsoir,392.8,393.87,5,797
7891,et,et,394.75,394.95,5,798
7892,il,il,394.95,395.12,5,798
7893,le,le,395.12,395.14,5,798
7894,ralluma,ralluma,395.14,395.66,5,798
7895,mais,mais,396.61,396.89,5,799
7896,pourquoi,pourquoi,396.89,397.24,5,799
7897,viens,viens,397.24,397.42,5,799
7898,-tu,tu,397.42,397.56,5,799
7899,de,de,397.56,397.63,5,799
7900,le,le,397.63,397.78,5,799
7901,rallumer,rallumer,397.78,398.35,5,799
7902,c',c',398.95,399.11,5,800
7903,est,est,399.11,399.15,5,800
7904,la,la,399.15,399.28,5,800
7905,consigne,consigne,399.28,400.11,5,800
7906,répondit,répondit,400.56,400.96,5,801
7907,l',l',400.96,401.05,5,801
7908,allumeur,allumeur,401.05,401.64,5,801
7909,je,je,402.58,402.71,5,802
7910,ne,ne,402.71,402.86,5,802
7911,comprends,comprends,402.86,403.27,5,802
7912,pas,pas,403.27,403.54,5,802
7913,dit,dit,403.86,404.13,5,802
7914,le,le,404.13,404.25,5,802
7915,petit,petit,404.25,404.5,5,802
7916,prince,prince,404.5,405.08,5,802
7917,il,il,405.65,405.81,5,803
7918,n',n',405.81,405.85,5,803
7919,y,y,405.85,405.96,5,803
7920,a,a,405.96,406.0,5,803
7921,rien,rien,406.0,406.22,5,803
7922,à,à,406.22,406.32,5,803
7923,comprendre,comprendre,406.32,407.15,5,803
7924,dit,dit,407.49,407.67,5,803
7925,l',l',407.67,407.73,5,803
7926,allumeur,allumeur,407.73,408.36,5,803
7927,la,la,408.75,408.89,5,804
7928,consigne,consigne,408.89,409.45,5,804
7929,c',c',409.45,409.57,5,804
7930,est,est,409.57,409.61,5,804
7931,la,la,409.61,409.71,5,804
7932,consigne,consigne,409.71,410.43,5,804
7933,bonjour,bonjour,410.83,411.62,5,805
7934,et,et,412.52,412.63,5,806
7935,il,il,412.63,412.79,5,806
7936,éteignit,éteignit,412.79,413.25,5,806
7937,son,son,413.25,413.45,5,806
7938,réverbère,réverbère,413.45,414.17,5,806
7939,puis,puis,415.25,415.63,5,807
7940,il,il,415.63,415.66,5,807
7941,s',s',415.66,415.69,5,807
7942,épongea,épongea,415.69,416.25,5,807
7943,le,le,416.25,416.4,5,807
7944,front,front,416.4,416.75,5,807
7945,avec,avec,416.87,417.19,5,807
7946,un,un,417.19,417.24,5,807
7947,mouchoir,mouchoir,417.24,417.75,5,807
7948,à,à,417.75,417.82,5,807
7949,carreaux,carreaux,417.82,418.14,5,807
7950,rouges,rouges,418.14,418.69,5,807
7951,je,je,419.61,419.8,5,808
7952,fais,fais,419.8,419.96,5,808
7953,là,là,419.96,420.11,5,808
7954,un,un,420.2,420.23,5,808
7955,métier,métier,420.23,420.56,5,808
7956,terrible,terrible,420.56,421.2,5,808
7957,c',c',421.51,421.63,5,809
7958,était,était,421.63,421.84,5,809
7959,raisonnable,raisonnable,421.84,422.41,5,809
7960,autrefois,autrefois,422.41,422.91,5,809
7961,j',j',423.39,423.55,5,810
7962,éteignais,éteignais,423.55,423.93,5,810
7963,le,le,423.93,424.04,5,810
7964,matin,matin,424.04,424.49,5,810
7965,et,et,424.49,424.52,5,810
7966,j',j',424.52,424.63,5,810
7967,allumais,allumais,424.63,424.94,5,810
7968,le,le,424.94,425.06,5,810
7969,soir,soir,425.06,425.62,5,810
7970,j',j',426.22,426.35,5,811
7971,avais,avais,426.41,426.54,5,811
7972,le,le,426.54,426.64,5,811
7973,reste,reste,426.64,427.03,5,811
7974,du,de,427.03,427.105,5,811
7975,jour,jour,427.18,427.57,5,811
7976,pour,pour,427.57,427.71,5,811
7977,me,me,427.71,427.83,5,811
7978,reposer,reposer,427.83,428.43,5,811
7979,et,et,428.8,428.87,5,811
7980,le,le,428.87,428.97,5,811
7981,reste,reste,428.97,429.36,5,811
7982,de,de,429.36,429.46,5,811
7983,la,la,429.46,429.58,5,811
7984,nuit,nuit,429.58,429.78,5,811
7985,pour,pour,429.78,429.96,5,811
7986,dormir,dormir,429.96,430.51,5,811
7987,et,et,431.88,432.12,5,812
7988,depuis,depuis,432.17,432.4,5,812
7989,cette,cette,432.4,432.61,5,812
7990,époque,époque,432.61,433.09,5,812
7991,la,la,433.28,433.46,5,812
7992,consigne,consigne,433.46,433.93,5,812
7993,a,a,433.93,433.96,5,812
7994,changé,changé,433.96,434.47,5,812
7995,la,la,435.32,435.43,5,813
7996,consigne,consigne,435.43,435.94,5,813
7997,n',n',435.94,435.98,5,813
7998,a,a,435.98,436.06,5,813
7999,pas,pas,436.06,436.25,5,813
8000,changé,changé,436.25,436.82,5,813
8001,dit,dit,437.01,437.21,5,813
8002,l',l',437.21,437.27,5,813
8003,allumeur,allumeur,437.27,437.83,5,813
8004,c',c',438.22,438.38,5,814
8005,est,est,438.38,438.48,5,814
8006,bien,bien,438.48,438.72,5,814
8007,là,là,438.72,438.87,5,814
8008,le,le,438.87,439.0,5,814
8009,drame,drame,439.0,439.46,5,814
8010,la,la,440.03,440.22,5,815
8011,planète,planète,440.28,440.76,5,815
8012,d',d',440.76,440.82,5,815
8013,année,année,440.82,441.09,5,815
8014,en,en,441.09,441.24,5,815
8015,année,année,441.24,441.47,5,815
8016,a,a,441.47,441.55,5,815
8017,tourné,tourné,441.55,441.82,5,815
8018,de,de,441.82,441.99,5,815
8019,plus,plus,441.99,442.42,5,815
8020,en,en,442.42,442.48,5,815
8021,plus,plus,442.48,442.69,5,815
8022,vite,vite,442.69,443.03,5,815
8023,et,et,443.39,443.44,5,815
8024,la,la,443.44,443.55,5,815
8025,consigne,consigne,443.55,444.06,5,815
8026,n',n',444.06,444.12,5,815
8027,a,a,444.12,444.22,5,815
8028,pas,pas,444.22,444.44,5,815
8029,changé,changé,444.44,445.01,5,815
8030,alors,alors,445.96,446.44,5,816
8031,dit,dit,446.71,446.96,5,816
8032,le,le,446.96,447.07,5,816
8033,petit,petit,447.07,447.31,5,816
8034,prince,prince,447.31,447.86,5,816
8035,alors,alors,448.69,449.09,5,817
8036,maintenant,maintenant,449.09,449.52,5,817
8037,qu',qu',449.52,449.63,5,817
8038,elle,elle,449.63,449.75,5,817
8039,fait,fait,449.75,449.97,5,817
8040,un,un,449.97,450.09,5,817
8041,tour,tour,450.09,450.38,5,817
8042,par,par,450.38,450.55,5,817
8043,minute,minute,450.55,450.99,5,817
8044,je,je,451.24,451.39,5,818
8045,n',n',451.39,451.47,5,818
8046,ai,ai,451.47,451.57,5,818
8047,plus,plus,451.57,451.9,5,818
8048,une,une,451.9,452.17,5,818
8049,seconde,seconde,452.17,452.67,5,818
8050,de,de,452.67,452.78,5,818
8051,repos,repos,452.78,453.25,5,818
8052,j',j',453.84,453.95,5,819
8053,allume,allume,453.95,454.35,5,819
8054,et,et,454.44,454.5,5,819
8055,j',j',454.5,454.64,5,819
8056,éteins,éteins,454.64,454.97,5,819
8057,une,une,455.18,455.44,5,819
8058,fois,fois,455.44,455.72,5,819
8059,par,par,455.72,455.9,5,819
8060,minute,minute,455.9,456.34,5,819
8061,ça,ça,456.34,456.44,5,820
8062,c',c',457.64,457.68,5,820
8063,est,est,457.68,458.0,5,820
8064,drôle,drôle,458.0,458.52,5,820
8065,les,les,458.66,458.87,5,821
8066,jours,jours,458.87,459.14,5,821
8067,chez,chez,459.14,459.34,5,821
8068,toi,toi,459.34,459.59,5,821
8069,durent,durent,459.59,459.82,5,821
8070,une,une,459.91,460.12,5,821
8071,minute,minute,460.12,460.69,5,821
8072,ce,ce,461.58,461.77,5,822
8073,n',n',461.77,461.8,5,822
8074,est,est,461.8,461.86,5,822
8075,pas,pas,461.86,461.92,5,822
8076,drôle,drôle,461.92,462.28,5,822
8077,du,de,462.28,462.355,5,822
8078,tout,tout,462.43,462.67,5,822
8079,dit,dit,462.98,463.16,5,822
8080,l',l',463.16,463.23,5,822
8081,allumeur,allumeur,463.23,463.88,5,822
8082,ça,ça,464.2,464.38,5,823
8083,fait,fait,464.38,464.49,5,823
8084,déjà,déjà,464.49,464.82,5,823
8085,un,un,464.82,464.98,5,823
8086,mois,mois,464.98,465.23,5,823
8087,que,que,465.23,465.33,5,823
8088,nous,nous,465.33,465.46,5,823
8089,parlons,parlons,465.46,465.8,5,823
8090,ensemble,ensemble,465.8,466.45,5,823
8091,un,un,467.21,467.45,5,824
8092,mois,mois,467.45,467.85,5,824
8093,oui,oui,468.55,468.87,5,825
8094,trente,trente,469.18,469.49,5,825
8095,minutes,minutes,469.49,470.02,5,825
8096,trente,trente,470.2,470.49,5,825
8097,jours,jours,470.49,470.82,5,825
8098,bonsoir,bonsoir,471.11,471.84,5,826
8099,et,et,472.63,472.75,5,827
8100,il,il,472.75,472.82,5,827
8101,ralluma,ralluma,472.82,473.33,5,827
8102,son,son,473.33,473.52,5,827
8103,réverbère,réverbère,473.52,474.25,5,827
8104,le,le,475.32,475.42,5,828
8105,petit,petit,475.42,475.87,5,828
8106,prince,prince,475.87,476.29,5,828
8107,le,le,476.29,476.43,5,828
8108,regarda,regarda,476.43,477.05,5,828
8109,et,et,477.32,477.36,5,829
8110,il,il,477.36,477.48,5,829
8111,aima,aima,477.48,477.85,5,829
8112,cet,cet,477.85,478.14,5,829
8113,allumeur,allumeur,478.14,478.65,5,829
8114,qui,qui,478.65,478.83,5,829
8115,était,était,478.83,479.12,5,829
8116,tellement,tellement,479.17,479.67,5,829
8117,fidèle,fidèle,479.67,480.12,5,829
8118,à,à,480.12,480.17,5,829
8119,la,la,480.17,480.31,5,829
8120,consigne,consigne,480.31,481.02,5,829
8121,il,il,481.73,481.9,5,830
8122,se,se,481.9,482.02,5,830
8123,souvint,souvint,482.09,482.43,5,830
8124,des,des,482.43,482.55,5,830
8125,couchers,couchers,482.55,482.91,5,830
8126,de,de,482.91,483.0,5,830
8127,soleil,soleil,483.0,483.48,5,830
8128,que,que,483.48,483.63,5,830
8129,lui,lui,483.63,483.93,5,830
8130,-même,même,483.93,484.24,5,830
8131,allait,allait,484.24,484.58,5,830
8132,autrefois,autrefois,484.58,485.02,5,830
8133,chercher,chercher,485.02,485.52,5,830
8134,en,en,485.52,485.66,5,830
8135,tirant,tirant,485.66,485.96,5,830
8136,sa,sa,485.96,486.15,5,830
8137,chaise,chaise,486.15,486.74,5,830
8138,il,il,487.39,487.59,5,831
8139,voulut,voulut,487.59,487.94,5,831
8140,aider,aider,487.94,488.2,5,831
8141,son,son,488.2,488.46,5,831
8142,ami,ami,488.46,488.81,5,831
8143,tu,tu,489.69,489.91,5,832
8144,sais,sais,489.97,490.23,5,832
8145,je,je,490.56,490.72,5,832
8146,connais,connais,490.72,491.05,5,832
8147,un,un,491.05,491.14,5,832
8148,moyen,moyen,491.14,491.42,5,832
8149,de,de,491.42,491.55,5,832
8150,te,te,491.55,491.67,5,832
8151,reposer,reposer,491.67,492.16,5,832
8152,quand,quand,492.16,492.32,5,833
8153,tu,tu,492.32,492.46,5,833
8154,voudras,voudras,492.46,492.84,5,833
8155,je,je,493.73,493.88,5,834
8156,veux,veux,494.0,494.09,5,834
8157,toujours,toujours,494.09,494.66,5,834
8158,dit,dit,494.99,495.11,5,834
8159,l',l',495.11,495.2,5,834
8160,allumeur,allumeur,495.2,495.81,5,834
8161,car,car,496.63,496.79,5,835
8162,on,on,496.79,496.92,5,835
8163,peut,peut,496.92,497.1,5,835
8164,être,être,497.1,497.46,5,835
8165,à,à,497.54,497.66,5,835
8166,la,la,497.66,497.83,5,835
8167,fois,fois,497.83,498.14,5,835
8168,fidèle,fidèle,498.26,498.78,5,835
8169,et,et,498.89,499.0,5,835
8170,paresseux,paresseux,499.0,499.53,5,835
8171,le,le,500.5,500.71,5,836
8172,petit,petit,500.71,500.98,5,836
8173,prince,prince,500.98,501.39,5,836
8174,poursuivit,poursuivit,501.39,501.97,5,836
8175,ta,ta,502.97,503.15,5,837
8176,planète,planète,503.15,503.53,5,837
8177,est,est,503.53,503.67,5,837
8178,tellement,tellement,503.67,504.07,5,837
8179,petite,petite,504.07,504.52,5,837
8180,que,que,504.52,504.62,5,837
8181,tu,tu,504.62,504.77,5,837
8182,en,en,504.77,504.88,5,837
8183,fais,fais,504.88,505.06,5,837
8184,le,le,505.06,505.18,5,837
8185,tour,tour,505.18,505.44,5,837
8186,en,en,505.44,505.55,5,837
8187,trois,trois,505.55,505.94,5,837
8188,enjambées,enjambées,505.94,506.46,5,837
8189,tu,tu,506.91,507.03,5,838
8190,n',n',507.03,507.11,5,838
8191,as,as,507.11,507.18,5,838
8192,qu',qu',507.18,507.29,5,838
8193,à,à,507.29,507.34,5,838
8194,marcher,marcher,507.34,507.73,5,838
8195,assez,assez,507.73,508.0,5,838
8196,lentement,lentement,508.0,508.47,5,838
8197,pour,pour,508.47,508.67,5,838
8198,rester,rester,508.67,509.0,5,838
8199,toujours,toujours,509.0,509.38,5,838
8200,au,à,509.38,509.405,5,838
8201,soleil,soleil,509.43,509.95,5,838
8202,quand,quand,510.48,510.65,5,839
8203,tu,tu,510.65,510.75,5,839
8204,voudras,voudras,510.75,511.04,5,839
8205,te,te,511.04,511.16,5,839
8206,reposer,reposer,511.16,511.7,5,839
8207,tu,tu,511.9,512.04,5,839
8208,marcheras,marcheras,512.04,512.56,5,839
8209,et,et,513.22,513.39,5,840
8210,le,le,513.39,513.44,5,840
8211,jour,jour,513.44,513.81,5,840
8212,durera,durera,513.81,514.33,5,840
8213,aussi,aussi,514.33,514.63,5,840
8214,longtemps,longtemps,514.63,515.1,5,840
8215,que,que,515.1,515.25,5,840
8216,tu,tu,515.25,515.42,5,840
8217,voudras,voudras,515.42,515.8,5,840
8218,ça,ça,517.08,517.27,5,841
8219,ne,ne,517.27,517.35,5,841
8220,m',m',517.35,517.4,5,841
8221,avance,avance,517.4,517.72,5,841
8222,pas,pas,517.72,517.89,5,841
8223,à,à,517.89,517.97,5,841
8224,grand,grand,517.97,518.11,5,841
8225,-chose,chose,518.16,518.74,5,841
8226,dit,dit,519.0,519.2,5,841
8227,l',l',519.2,519.26,5,841
8228,allumeur,allumeur,519.26,519.85,5,841
8229,ce,ce,520.38,520.55,5,842
8230,que,que,520.55,520.66,5,842
8231,j',j',520.66,520.78,5,842
8232,aime,aime,520.78,521.03,5,842
8233,dans,dans,521.03,521.16,5,842
8234,la,la,521.16,521.34,5,842
8235,vie,vie,521.34,521.57,5,842
8236,c',c',521.64,521.81,5,842
8237,est,est,521.81,521.86,5,842
8238,dormir,dormir,521.86,522.45,5,842
8239,ce,ce,523.54,523.73,5,843
8240,n',n',523.73,523.77,5,843
8241,est,est,523.77,523.89,5,843
8242,pas,pas,523.89,524.02,5,843
8243,de,de,524.02,524.13,5,843
8244,chance,chance,524.13,524.73,5,843
8245,dit,dit,525.07,525.22,5,843
8246,le,le,525.22,525.39,5,843
8247,petit,petit,525.39,525.64,5,843
8248,prince,prince,525.64,526.17,5,843
8249,ce,ce,526.87,526.99,5,844
8250,n',n',526.99,527.02,5,844
8251,est,est,527.02,527.11,5,844
8252,pas,pas,527.11,527.22,5,844
8253,de,de,527.22,527.33,5,844
8254,chance,chance,527.33,527.92,5,844
8255,dit,dit,528.22,528.39,5,844
8256,l',l',528.39,528.45,5,844
8257,allumeur,allumeur,528.45,529.09,5,844
8258,bonjour,bonjour,529.43,530.13,5,845
8259,et,et,530.98,531.17,5,846
8260,il,il,531.17,531.23,5,846
8261,éteignit,éteignit,531.23,531.61,5,846
8262,son,son,531.61,531.81,5,846
8263,réverbère,réverbère,531.81,532.48,5,846
8264,celui,celui,533.5,533.96,5,847
8265,-là,là,533.96,534.15,5,847
8266,se,se,534.46,534.7,5,847
8267,dit,dit,534.7,534.87,5,847
8268,le,le,534.87,535.02,5,847
8269,petit,petit,535.02,535.3,5,847
8270,prince,prince,535.3,535.88,5,847
8271,tandis,tandis,535.97,536.31,5,847
8272,qu',qu',536.31,536.41,5,847
8273,il,il,536.41,536.48,5,847
8274,poursuivait,poursuivait,536.48,537.03,5,847
8275,plus,plus,537.03,537.18,5,847
8276,loin,loin,537.18,537.47,5,847
8277,son,son,537.47,537.66,5,847
8278,voyage,voyage,537.66,538.32,5,847
8279,celui,celui,538.83,539.24,5,847
8280,-là,là,539.24,539.44,5,847
8281,serait,serait,539.44,539.87,5,847
8282,méprisé,méprisé,539.87,540.58,5,847
8283,par,par,540.58,540.78,5,847
8284,tous,tous,540.84,541.0,5,847
8285,les,les,541.0,541.22,5,847
8286,autres,autres,541.22,541.55,5,847
8287,par,par,541.79,541.96,5,847
8288,le,le,541.96,542.1,5,847
8289,roi,roi,542.1,542.36,5,847
8290,par,par,542.65,542.87,5,847
8291,le,le,542.87,542.99,5,847
8292,vaniteux,vaniteux,542.99,543.56,5,847
8293,par,par,543.96,544.13,5,847
8294,le,le,544.13,544.21,5,847
8295,buveur,buveur,544.3,544.95,5,847
8296,par,par,545.05,545.22,5,847
8297,le,le,545.22,545.31,5,847
8298,businessman,businessman,545.31,546.18,5,847
8299,cependant,cependant,546.91,547.51,5,848
8300,c',c',547.73,547.85,5,848
8301,est,est,547.85,547.92,5,848
8302,le,le,547.92,548.04,5,848
8303,seul,seul,548.04,548.45,5,848
8304,qui,qui,548.45,548.62,5,848
8305,ne,ne,548.62,548.73,5,848
8306,me,me,548.73,548.9,5,848
8307,paraisse,paraisse,548.9,549.27,5,848
8308,pas,pas,549.27,549.42,5,848
8309,ridicule,ridicule,549.42,550.16,5,848
8310,c',c',550.99,551.16,5,849
8311,est,est,551.16,551.32,5,849
8312,peut,peut,551.32,551.53,5,849
8313,-être,être,551.53,551.9,5,849
8314,parce,parce,552.26,552.49,5,849
8315,qu',qu',552.49,552.53,5,849
8316,il,il,552.53,552.62,5,849
8317,s',s',552.62,552.75,5,849
8318,occupe,occupe,552.75,553.02,5,849
8319,d',d',553.02,553.14,5,849
8320,autre,autre,553.14,553.41,5,849
8321,chose,chose,553.41,553.77,5,849
8322,que,que,553.77,553.91,5,849
8323,de,de,553.91,554.03,5,849
8324,soi,soi,554.03,554.21,5,849
8325,-même,même,554.21,554.61,5,849
8326,il,il,555.91,556.06,5,850
8327,eut,eut,556.06,556.23,5,850
8328,un,un,556.23,556.36,5,850
8329,soupir,soupir,556.36,556.77,5,850
8330,de,de,556.77,556.89,5,850
8331,regret,regret,556.89,557.33,5,850
8332,et,et,557.64,557.7,5,850
8333,se,se,557.7,557.89,5,850
8334,dit,dit,557.89,558.08,5,850
8335,encore,encore,558.08,558.64,5,850
8336,celui,celui,559.38,559.74,5,851
8337,-là,là,559.74,559.95,5,851
8338,est,est,559.95,560.04,5,851
8339,le,le,560.04,560.14,5,851
8340,seul,seul,560.14,560.54,5,851
8341,dont,dont,560.54,560.67,5,851
8342,j',j',560.67,560.81,5,851
8343,eusse,eusse,560.81,560.98,5,851
8344,pu,pu,560.98,561.09,5,851
8345,faire,faire,561.09,561.33,5,851
8346,mon,mon,561.33,561.56,5,851
8347,ami,ami,561.56,561.9,5,851
8348,mais,mais,562.57,562.7,5,852
8349,sa,sa,562.7,562.91,5,852
8350,planète,planète,562.91,563.27,5,852
8351,est,est,563.27,563.37,5,852
8352,vraiment,vraiment,563.37,563.75,5,852
8353,trop,trop,563.75,563.95,5,852
8354,petite,petite,563.95,564.48,5,852
8355,il,il,564.84,564.98,5,853
8356,n',n',564.98,565.04,5,853
8357,y,y,565.04,565.11,5,853
8358,a,a,565.11,565.2,5,853
8359,pas,pas,565.2,565.36,5,853
8360,de,de,565.36,565.49,5,853
8361,place,place,565.49,565.8,5,853
8362,pour,pour,565.8,565.96,5,853
8363,deux,deux,565.96,566.21,5,853
